trip_id,user_id,request_ts,completed_ts,pickup_city,dropoff_city,tariff,order_status,distance_km,duration_min,surge_multiplier,eta_minutes,gmv,platform_revenue,promo_discount,driver_bonus,processing_cost,insurance_cost,support_cost,refund_amount,variable_ops_cost,contribution_margin,rating,is_airport_trip,weather_bucket,payment_method
T0000109,U00011,2025-04-21T13:08:00,2025-04-21T13:34:00,Москва,Москва,Бизнес,completed,6.99,26.4,1.0,9.0,561.62,157.25,86.65,0.0,6.74,4.49,0.0,0.0,11.23,59.37,5.0,False,Ясно,Кошелек
T0000110,U00011,2025-07-03T20:39:00,2025-07-03T21:00:00,Москва,Москва,Бизнес,completed,7.65,22.0,1.0,8.5,591.98,165.75,0.0,0.0,7.1,4.74,0.0,0.0,11.84,153.91,4.8,False,Ясно,Кошелек
T0000111,U00011,2025-08-09T13:28:00,,Москва,Москва,Бизнес,cancelled_rider,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Кошелек
T0000112,U00011,2025-09-19T10:48:00,2025-09-19T11:43:00,Москва,Казань,Бизнес,completed,20.75,55.5,1.0,7.5,1194.34,334.41,0.0,0.0,14.33,9.55,0.0,0.0,23.89,310.53,4.7,True,Снег,Кошелек
T0000113,U00011,2025-09-22T20:23:00,2025-09-22T20:56:00,Москва,Москва,Бизнес,completed,9.45,33.4,1.0,11.7,674.62,188.89,0.0,0.0,8.1,5.4,0.0,0.0,13.49,175.4,4.8,False,Ясно,Кошелек
T0000114,U00011,2025-09-23T16:54:00,2025-09-23T17:29:00,Москва,Москва,Бизнес,completed,8.79,35.6,1.0,5.8,644.17,180.37,0.0,0.0,7.73,5.15,38.47,0.0,51.36,129.01,4.0,False,Снег,Кошелек
T0000115,U00011,2025-10-17T10:22:00,2025-10-17T10:54:00,Москва,Москва,Бизнес,completed,11.07,32.8,1.0,8.1,749.39,209.83,92.74,0.0,8.99,6.0,34.57,0.0,49.56,67.54,5.0,False,Ясно,Кошелек
T0000116,U00011,2025-10-17T07:30:00,,Москва,Москва,Бизнес,cancelled_driver,0.0,0.0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Кошелек
T0000117,U00011,2025-10-19T11:48:00,,Москва,Москва,Комфорт,cancelled_rider,0.0,0.0,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.86,0.0,3.86,-3.86,,False,Ясно,Кошелек
T0000118,U00011,2025-11-01T10:19:00,2025-11-01T12:17:00,Москва,Москва,Бизнес,completed,52.87,118.2,1.09,5.4,2918.88,817.29,0.0,0.0,35.03,23.35,0.0,0.0,58.38,758.91,4.5,True,Дождь,Кошелек
T0000119,U00011,2025-11-09T17:39:00,2025-11-09T17:49:00,Москва,Москва,Эконом,completed,2.47,10.6,1.41,4.3,204.11,44.9,13.37,0.0,6.0,4.0,0.0,0.0,10.0,21.54,4.4,False,Дождь,Кошелек
T0000120,U00011,2025-11-28T09:17:00,,Москва,Москва,Бизнес,cancelled_rider,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,3.9,-3.9,,False,Снег,Кошелек
T0000121,U00011,2025-12-23T15:31:00,2025-12-23T15:58:00,Москва,Москва,Бизнес,completed,7.12,27.8,1.0,8.8,567.66,158.95,0.0,0.0,6.81,4.54,0.0,0.0,11.35,147.59,4.9,False,Снег,Кошелек
T0000122,U00011,2026-01-05T06:05:00,2026-01-05T08:17:00,Москва,Москва,Бизнес,completed,31.5,132.6,1.0,8.6,1688.89,472.89,0.0,0.0,20.27,13.51,8.38,0.0,42.16,430.73,4.6,False,Ясно,Кошелек
T0000123,U00011,2026-02-19T13:54:00,2026-02-19T14:24:00,Москва,Москва,Бизнес,completed,10.64,30.9,1.0,2.7,729.63,204.3,0.0,0.0,8.76,5.84,0.0,0.0,14.59,189.7,4.4,False,Снег,Кошелек
T0000124,U00011,2026-03-01T15:20:00,2026-03-01T15:35:00,Москва,Москва,Бизнес,completed,4.75,15.7,1.33,4.4,610.85,171.04,0.0,0.0,7.33,4.89,0.0,0.0,12.22,158.82,4.6,False,Праздник,Кошелек
T0000125,U00011,2026-03-12T09:28:00,2026-03-12T10:25:00,Москва,Москва,Бизнес,completed,16.06,57.0,1.0,12.2,978.61,274.01,0.0,0.0,11.74,7.83,0.0,0.0,19.57,254.44,4.9,False,Ясно,Кошелек
T0000126,U00012,2026-03-13T16:45:00,,Москва,Москва,Комфорт,cancelled_driver,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0000127,U00012,2026-03-14T10:42:00,,Москва,Москва,Комфорт,cancelled_rider,0.0,0.0,1.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Снег,Карта
T0000128,U00012,2026-03-16T09:09:00,,Москва,Москва,Комфорт,cancelled_rider,0.0,0.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0000129,U00012,2026-03-20T12:24:00,2026-03-20T13:45:00,Екатеринбург,Москва,Комфорт,completed,21.73,81.4,1.0,7.4,803.74,192.9,48.22,0.0,9.64,6.43,41.62,0.0,57.69,86.98,4.8,True,Ясно,Карта
T0000130,U00012,2026-03-31T08:14:00,2026-03-31T08:40:00,Москва,Москва,Комфорт,completed,7.9,26.5,1.0,9.2,374.92,89.98,44.58,0.0,6.0,4.0,0.0,0.0,10.0,35.41,4.9,False,Ясно,Карта
T0000131,U00013,2025-03-08T06:36:00,2025-03-08T06:50:00,Москва,Москва,Комфорт,completed,3.43,14.7,1.31,9.9,309.62,74.31,102.22,10.62,6.0,4.0,0.0,0.0,10.0,-48.53,4.3,False,Пиковый спрос,Карта
T0000132,U00013,2025-04-06T11:52:00,,Москва,Москва,Комфорт,cancelled_driver,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,-0.87,,False,Ясно,Карта
T0000133,U00013,2025-04-14T17:10:00,2025-04-14T17:40:00,Москва,Москва,Эконом,completed,7.07,30.4,1.0,9.7,254.76,56.05,15.29,0.0,6.0,4.0,0.0,0.0,10.0,30.76,4.8,False,Ясно,Карта
T0000134,U00013,2025-04-18T12:44:00,2025-04-18T13:11:00,Москва,Москва,Эконом,completed,6.97,28.0,1.0,6.8,252.26,55.5,15.14,0.0,6.0,4.0,41.02,0.0,51.02,-10.65,4.5,False,Ясно,Карта
T0000135,U00013,2025-04-19T11:55:00,2025-04-19T12:13:00,Москва,Москва,Комфорт,completed,4.86,18.6,1.0,7.7,280.81,67.39,16.85,0.0,6.0,4.0,0.0,0.0,10.0,40.55,4.9,False,Ясно,Карта
T0000136,U00013,2025-04-20T13:57:00,,Москва,Москва,Комфорт,cancelled_driver,0.0,0.0,1.14,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Дождь,Карта
T0000137,U00013,2025-04-27T19:21:00,2025-04-27T19:50:00,Москва,Москва,Комфорт,completed,10.23,29.9,1.0,4.7,447.0,107.28,26.82,0.0,6.0,4.0,0.0,0.0,10.0,70.46,4.8,False,Ясно,Карта
T0000138,U00013,2025-06-19T08:05:00,2025-06-19T08:40:00,Москва,Москва,Комфорт,completed,11.64,35.5,1.0,9.1,490.84,117.8,29.45,0.0,6.0,4.0,0.0,0.0,10.0,78.35,4.9,False,Ясно,Карта
T0000139,U00013,2025-12-19T09:07:00,2025-12-19T09:22:00,Москва,Москва,Комфорт,completed,5.62,15.9,1.0,5.3,304.15,73.0,18.25,0.0,6.0,4.0,25.71,0.0,35.71,19.03,5.0,False,Ясно,Карта
T0000140,U00013,2025-12-26T12:48:00,2025-12-26T13:04:00,Москва,Москва,Комфорт,completed,5.22,16.3,1.21,2.6,352.42,84.58,21.15,0.0,6.0,4.0,0.0,0.0,10.0,53.44,4.7,False,Пиковый спрос,Карта
T0000141,U00013,2025-12-26T10:11:00,2025-12-26T10:29:00,Москва,Москва,Комфорт,completed,5.06,18.1,1.23,7.1,352.13,84.51,21.13,13.53,6.0,4.0,0.0,0.0,10.0,39.85,4.2,False,Пиковый спрос,Карта
T0000142,U00013,2026-01-29T22:23:00,2026-01-29T22:37:00,Москва,Москва,Эконом,completed,4.66,14.4,1.35,11.5,266.3,58.59,15.98,0.0,6.0,4.0,0.0,0.0,10.0,32.61,4.6,False,Пиковый спрос,Карта
T0000143,U00013,2026-01-30T07:33:00,2026-01-30T07:46:00,Москва,Москва,Комфорт,completed,4.02,13.4,1.07,6.7,271.23,65.1,16.27,0.0,6.0,4.0,0.0,0.0,10.0,38.82,5.0,False,Дождь,Карта
T0000144,U00013,2026-02-11T13:00:00,2026-02-11T13:13:00,Москва,Москва,Эконом,completed,3.37,14.0,1.0,7.5,165.89,36.5,9.95,0.0,6.0,4.0,11.21,0.0,21.21,5.33,4.9,False,Ясно,Карта
T0000145,U00013,2026-02-18T08:10:00,2026-02-18T09:35:00,Москва,Екатеринбург,Комфорт,completed,26.9,85.9,1.36,4.0,1308.72,314.09,78.52,0.0,15.7,10.47,0.0,0.0,26.17,209.4,4.6,True,Дождь,Карта
T0000146,U00013,2026-03-17T13:35:00,,Москва,Москва,Комфорт,cancelled_driver,0.0,0.0,1.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0000147,U00013,2026-03-28T18:24:00,2026-03-28T18:28:00,Москва,Москва,Комфорт,completed,1.23,4.5,1.0,7.0,168.28,40.39,10.1,0.0,6.0,4.0,27.86,0.0,37.86,-7.57,4.7,False,Ясно,Карта
T0000148,U00014,2024-10-28T10:52:00,2024-10-28T11:22:00,Казань,Казань,Эконом,completed,9.3,30.1,1.09,5.3,335.58,73.83,0.0,0.0,6.0,4.0,0.0,0.0,10.0,63.83,4.3,False,Пиковый спрос,Карта
T0000149,U00014,2024-12-03T17:42:00,2024-12-03T17:54:00,Казань,Казань,Эконом,completed,4.42,12.9,1.0,7.3,191.15,42.05,0.0,0.0,6.0,4.0,0.0,0.0,10.0,32.05,4.6,False,Ясно,Карта
T0000150,U00014,2025-01-09T18:34:00,2025-01-09T19:04:00,Казань,Казань,Эконом,completed,7.32,30.8,1.0,7.8,260.7,57.35,0.0,0.0,6.0,4.0,33.97,0.0,43.97,13.39,4.9,False,Снег,Карта
T0000151,U00014,2025-02-10T13:00:00,2025-02-10T13:14:00,Казань,Казань,Эконом,completed,4.2,14.4,1.07,5.7,199.59,43.91,0.0,0.0,6.0,4.0,0.0,0.0,10.0,33.91,4.4,False,Дождь,Карта
T0000152,U00014,2025-03-12T10:50:00,2025-03-12T11:25:00,Казань,Казань,Эконом,completed,8.1,35.2,1.0,5.5,279.31,61.45,0.0,0.0,6.0,4.0,0.0,0.0,10.0,51.45,4.8,False,Ясно,Карта
T0000153,U00014,2025-05-18T09:02:00,2025-05-18T09:26:00,Казань,Казань,Эконом,completed,6.68,24.6,1.0,5.0,245.41,53.99,13.61,0.0,6.0,4.0,0.0,0.0,10.0,30.38,4.8,False,Ясно,Карта
T0000154,U00014,2025-05-22T09:34:00,,Казань,Казань,Эконом,cancelled_rider,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0000155,U00014,2025-06-17T07:55:00,2025-06-17T08:22:00,Казань,Казань,Эконом,completed,7.79,27.5,1.0,2.1,272.06,59.85,0.0,0.0,6.0,4.0,0.0,0.0,10.0,49.85,4.7,False,Ясно,Карта
T0000156,U00014,2025-06-29T14:07:00,2025-06-29T14:22:00,Казань,Казань,Эконом,completed,4.82,15.1,1.0,6.3,200.79,44.17,0.0,0.0,6.0,4.0,0.0,0.0,10.0,34.17,5.0,False,Снег,Карта
T0000157,U00014,2025-07-05T07:46:00,2025-07-05T08:35:00,Казань,Казань,Эконом,completed,12.09,49.5,1.0,9.7,375.26,82.56,0.0,0.0,6.0,4.0,0.0,0.0,10.0,72.56,5.0,False,Ясно,Карта
T0000158,U00014,2025-07-07T15:00:00,2025-07-07T15:18:00,Казань,Казань,Эконом,completed,4.67,18.3,1.0,10.2,197.03,43.35,0.0,0.0,6.0,4.0,0.0,0.0,10.0,33.35,4.7,False,Ясно,Карта
T0000159,U00014,2025-11-17T18:12:00,2025-11-17T18:36:00,Казань,Казань,Эконом,completed,6.7,24.4,1.08,5.4,264.33,58.15,0.0,11.96,6.0,4.0,0.0,0.0,10.0,36.2,4.4,False,Пиковый спрос,Карта
T0000160,U00014,2025-12-02T10:07:00,2025-12-02T10:12:00,Казань,Казань,Эконом,completed,1.45,5.8,1.21,3.9,144.57,31.8,0.0,8.1,6.0,4.0,0.0,0.0,10.0,13.7,4.8,False,Пиковый спрос,Карта
T0000161,U00014,2026-01-05T21:51:00,,Казань,Санкт-Петербург,Эконом,cancelled_driver,0.0,0.0,1.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,Ясно,Карта
T0000162,U00014,2026-01-19T07:20:00,2026-01-19T07:53:00,Казань,Казань,Эконом,completed,9.6,33.1,1.0,4.0,315.46,69.4,0.0,0.0,6.0,4.0,0.0,0.0,10.0,59.4,4.6,False,Снег,Карта
T0000163,U00014,2026-02-01T10:42:00,2026-02-01T11:34:00,Казань,Казань,Эконом,completed,18.52,52.8,1.47,4.8,776.56,170.84,0.0,26.72,9.32,6.21,0.0,0.0,15.53,128.59,4.7,True,Праздник,Карта
T0000164,U00014,2026-02-16T16:49:00,2026-02-16T17:03:00,Казань,Казань,Эконом,completed,4.0,15.0,1.0,8.4,181.08,39.84,0.0,0.0,6.0,4.0,0.0,0.0,10.0,29.84,4.4,False,Ясно,Карта
T0000165,U00014,2026-02-22T13:00:00,2026-02-22T14:00:00,Казань,Екатеринбург,Эконом,completed,28.39,60.8,1.42,4.7,1089.36,239.66,39.23,0.0,13.07,8.71,0.0,0.0,21.79,178.64,4.8,True,Дождь,Карта
T0000166,U00014,2026-02-27T18:41:00,,Казань,Казань,Эконом,cancelled_driver,0.0,0.0,1.07,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Пиковый спрос,Карта
T0000167,U00014,2026-03-10T12:04:00,2026-03-10T12:32:00,Казань,Казань,Эконом,completed,8.05,29.0,1.0,4.9,278.15,61.19,0.0,0.0,6.0,4.0,0.0,0.0,10.0,51.19,5.0,False,Ясно,Карта
T0000168,U00014,2026-03-18T17:14:00,2026-03-18T17:22:00,Казань,Казань,Эконом,completed,2.91,8.3,1.15,4.4,177.3,39.01,0.0,7.31,6.0,4.0,0.0,0.0,10.0,21.7,5.0,False,Пиковый спрос,Карта
T0000169,U00016,2026-01-12T09:01:00,2026-01-12T09:35:00,Москва,Москва,Комфорт,completed,10.04,34.7,1.0,5.8,441.39,105.93,17.47,0.0,6.0,4.0,0.0,0.0,10.0,78.46,4.3,False,Ясно,Наличные
T0000170,U00017,2025-05-31T17:04:00,2025-05-31T17:33:00,Москва,Москва,Эконом,completed,7.42,29.6,1.0,8.5,263.13,57.89,0.0,0.0,6.0,4.0,0.0,39.69,10.0,8.2,4.5,False,Ясно,Наличные
T0000171,U00017,2025-06-26T06:23:00,2025-06-26T06:58:00,Москва,Москва,Эконом,completed,9.14,35.3,1.33,6.8,405.6,89.23,0.0,0.0,6.0,4.0,0.0,0.0,10.0,79.23,4.4,False,Праздник,Наличные
T0000172,U00017,2025-06-30T16:05:00,2025-06-30T16:19:00,Москва,Москва,Эконом,completed,4.73,14.1,1.0,7.6,198.59,43.69,0.0,0.0,6.0,4.0,0.0,0.0,10.0,33.69,4.8,False,Ясно,Наличные
T0000173,U00017,2025-08-11T19:44:00,2025-08-11T19:59:00,Москва,Москва,Эконом,completed,3.85,15.4,1.0,10.4,177.28,39.0,0.0,0.0,6.0,4.0,8.44,0.0,18.44,20.57,4.8,False,Снег,Наличные
T0000174,U00017,2025-09-09T07:13:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.26,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Пиковый спрос,Наличные
T0000175,U00017,2025-09-19T07:09:00,2025-09-19T07:12:00,Москва,Москва,Эконом,completed,1.0,3.5,1.2,5.5,131.18,28.86,0.0,0.0,6.0,4.0,33.9,0.0,43.9,-15.04,4.7,False,Пиковый спрос,Наличные
T0000176,U00017,2025-10-02T15:25:00,2025-10-02T15:46:00,Москва,Москва,Эконом,completed,6.31,21.1,1.0,5.6,236.53,52.04,33.77,0.0,6.0,4.0,0.0,0.0,10.0,8.27,4.4,False,Ясно,Наличные
T0000177,U00017,2025-10-15T06:03:00,2025-10-15T06:40:00,Москва,Москва,Комфорт,completed,11.83,37.2,1.08,2.0,534.28,128.23,0.0,0.0,6.41,4.27,9.99,0.0,20.67,107.55,4.7,False,Дождь,Наличные
T0000178,U00017,2025-12-04T11:34:00,2025-12-04T11:46:00,Москва,Москва,Эконом,completed,3.74,12.4,1.0,3.4,174.72,38.44,0.0,0.0,6.0,4.0,0.0,0.0,10.0,28.44,5.0,False,Ясно,Наличные
T0000179,U00017,2026-01-24T16:41:00,2026-01-24T16:55:00,Москва,Москва,Эконом,completed,3.53,14.9,1.23,6.2,208.24,45.81,0.0,0.0,6.0,4.0,17.08,42.77,27.08,-24.03,4.9,False,Пиковый спрос,Наличные
T0000180,U00017,2026-01-28T18:28:00,2026-01-28T19:05:00,Москва,Москва,Комфорт,completed,11.22,37.6,1.0,5.7,477.81,114.67,0.0,0.0,6.0,4.0,0.0,0.0,10.0,104.67,5.0,False,Ясно,Наличные
T0000181,U00017,2026-03-11T07:29:00,2026-03-11T07:34:00,Москва,Москва,Эконом,completed,1.61,5.2,1.0,6.6,123.67,27.21,0.0,0.0,6.0,4.0,0.0,0.0,10.0,17.21,4.6,False,Ясно,Наличные
T0000182,U00017,2026-03-11T08:28:00,2026-03-11T08:46:00,Москва,Москва,Эконом,completed,5.5,18.2,1.0,6.8,217.02,47.74,0.0,0.0,6.0,4.0,0.0,0.0,10.0,37.74,4.7,False,Снег,Наличные
T0000183,U00018,2025-10-10T20:12:00,2025-10-10T21:06:00,Новосибирск,Новосибирск,Комфорт,completed,12.72,54.2,1.22,5.9,642.22,154.13,0.0,0.0,7.71,5.14,17.59,0.0,30.44,123.7,4.5,False,Дождь,Кошелек
T0000184,U00018,2025-12-09T13:22:00,2025-12-09T13:53:00,Новосибирск,Новосибирск,Бизнес,completed,7.68,31.6,1.0,5.3,593.07,166.06,0.0,0.0,7.12,4.74,0.0,0.0,11.86,154.2,4.8,False,Ясно,Кошелек
T0000185,U00018,2025-12-23T16:14:00,2025-12-23T16:43:00,Новосибирск,Новосибирск,Бизнес,completed,8.25,29.0,1.0,7.9,619.29,173.4,0.0,0.0,7.43,4.95,35.48,0.0,47.87,125.53,5.0,False,Ясно,Кошелек
T0000186,U00019,2026-01-15T19:40:00,2026-01-15T20:19:00,Москва,Москва,Эконом,completed,10.91,39.7,1.43,4.1,496.5,109.23,0.0,0.0,6.0,4.0,26.2,0.0,36.2,73.03,4.4,False,Дождь,Карта
T0000187,U00019,2026-01-20T15:32:00,2026-01-20T16:42:00,Москва,Санкт-Петербург,Эконом,completed,19.59,70.8,1.0,5.2,555.26,122.16,0.0,0.0,6.66,4.44,20.02,0.0,31.13,91.03,4.9,True,Ясно,Карта
T0000188,U00020,2024-04-09T18:42:00,2024-04-09T19:23:00,Екатеринбург,Екатеринбург,Комфорт,completed,12.74,41.1,1.0,4.7,525.03,126.01,94.29,0.0,6.3,4.2,0.0,0.0,10.5,21.22,4.4,False,Ясно,Карта
T0000189,U00020,2024-04-27T07:33:00,2024-04-27T07:49:00,Екатеринбург,Екатеринбург,Эконом,completed,5.1,16.0,1.21,4.7,250.95,55.21,23.13,0.0,6.0,4.0,0.0,0.0,10.0,22.08,5.0,False,Дождь,Карта
T0000190,U00020,2024-12-02T12:50:00,2024-12-02T13:08:00,Екатеринбург,Екатеринбург,Комфорт,completed,5.91,18.5,1.41,9.0,441.86,106.05,79.39,0.0,6.0,4.0,0.0,0.0,10.0,16.66,4.9,False,Дождь,Карта
T0000191,U00020,2025-10-23T09:48:00,2025-10-23T10:21:00,Екатеринбург,Екатеринбург,Комфорт,completed,7.84,33.9,1.25,11.4,464.88,111.57,0.0,30.64,6.0,4.0,0.0,0.0,10.0,70.93,4.8,False,Праздник,Карта
T0000192,U00020,2026-02-11T15:53:00,2026-02-11T16:02:00,Екатеринбург,Екатеринбург,Комфорт,completed,2.78,9.9,1.08,7.4,234.56,56.29,24.27,0.0,6.0,4.0,0.0,0.0,10.0,22.03,5.0,False,Дождь,Карта
T0000193,U00021,2025-03-06T06:27:00,2025-03-06T07:53:00,Москва,Москва,Бизнес,completed,25.68,86.7,1.0,6.8,1421.15,397.92,186.63,0.0,17.05,11.37,0.0,0.0,28.42,182.87,5.0,False,Ясно,Наличные
T0000194,U00021,2025-04-17T22:10:00,2025-04-17T22:49:00,Москва,Москва,Бизнес,completed,11.5,39.1,1.35,5.4,1034.94,289.78,0.0,0.0,12.42,8.28,0.0,0.0,20.7,269.08,4.5,False,Дождь,Наличные
T0000195,U00021,2025-04-19T16:28:00,2025-04-19T17:33:00,Москва,Москва,Бизнес,completed,14.99,65.2,1.09,6.3,1014.15,283.96,0.0,0.0,12.17,8.11,0.0,0.0,20.28,263.68,4.9,False,Дождь,Наличные
T0000196,U00021,2025-06-07T22:08:00,2025-06-07T23:20:00,Москва,Москва,Бизнес,completed,17.54,72.9,1.44,6.1,1512.29,423.44,126.18,0.0,18.15,12.1,0.0,0.0,30.25,267.02,4.7,False,Дождь,Наличные
T0000197,U00021,2025-06-23T07:19:00,2025-06-23T08:06:00,Москва,Москва,Бизнес,completed,11.76,47.2,1.0,2.7,780.76,218.61,0.0,0.0,9.37,6.25,0.0,0.0,15.62,203.0,4.5,False,Ясно,Наличные
T0000198,U00021,2025-06-24T20:25:00,2025-06-24T20:58:00,Москва,Москва,Бизнес,completed,8.37,33.3,1.19,5.8,742.54,207.91,94.7,0.0,8.91,5.94,0.0,0.0,14.85,98.36,5.0,False,Праздник,Наличные
T0000199,U00021,2025-07-03T17:19:00,2025-07-03T17:52:00,Москва,Москва,Бизнес,completed,9.75,33.9,1.41,7.9,973.75,272.65,0.0,0.0,11.68,7.79,0.0,0.0,19.47,253.17,4.6,False,Дождь,Наличные
T0000200,U00021,2025-07-16T11:41:00,2025-07-16T12:06:00,Москва,Екатеринбург,Эконом,completed,9.55,25.2,1.0,8.2,314.12,69.11,0.0,0.0,6.0,4.0,0.0,0.0,10.0,59.11,4.9,True,Ясно,Наличные
T0000201,U00021,2025-08-04T13:49:00,2025-08-04T14:41:00,Москва,Москва,Бизнес,completed,13.06,52.1,1.0,4.5,840.57,235.36,137.36,0.0,10.09,6.72,0.0,0.0,16.81,81.19,5.0,False,Ясно,Наличные
T0000202,U00021,2025-08-24T08:48:00,2025-08-24T09:06:00,Москва,Москва,Комфорт,completed,5.49,18.3,1.0,2.3,300.16,72.04,0.0,0.0,6.0,4.0,0.0,0.0,10.0,62.04,4.7,False,Ясно,Наличные
T0000203,U00021,2025-10-25T20:01:00,2025-10-25T20:53:00,Москва,Москва,Бизнес,completed,16.51,52.5,1.15,2.0,1150.17,322.05,0.0,0.0,13.8,9.2,0.0,0.0,23.0,299.04,4.7,False,Дождь,Наличные
T0000204,U00021,2025-11-15T06:49:00,2025-11-15T07:28:00,Москва,Москва,Бизнес,completed,10.88,39.6,1.0,8.5,740.71,207.4,53.36,0.0,8.89,5.93,0.0,0.0,14.81,139.23,4.6,False,Ясно,Наличные
T0000205,U00021,2025-12-05T09:29:00,2025-12-05T10:23:00,Москва,Москва,Бизнес,completed,12.46,54.1,1.3,9.5,1061.35,297.18,169.17,0.0,12.74,8.49,0.0,0.0,21.23,106.78,4.4,False,Пиковый спрос,Наличные
T0000206,U00021,2026-02-09T14:20:00,2026-02-09T14:47:00,Москва,Москва,Бизнес,completed,7.18,27.9,1.32,5.5,751.47,210.41,0.0,0.0,9.02,6.01,0.0,0.0,15.03,195.38,4.7,False,Пиковый спрос,Наличные
T0000207,U00022,2024-05-30T15:54:00,2024-05-30T16:24:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,8.68,30.7,1.0,4.8,293.42,64.55,0.0,0.0,6.0,4.0,0.0,0.0,10.0,54.55,4.5,False,Ясно,Карта
T0000208,U00022,2024-10-11T22:45:00,2024-10-11T22:49:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.37,4.5,1.36,10.7,159.77,35.15,0.0,0.0,6.0,4.0,0.0,0.0,10.0,25.15,5.0,False,Праздник,Карта
T0000209,U00022,2025-03-30T11:00:00,2025-03-30T11:11:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,2.96,11.8,1.29,7.4,201.73,44.38,0.0,0.0,6.0,4.0,0.0,0.0,10.0,34.38,4.8,False,Праздник,Карта
T0000210,U00022,2025-05-17T16:42:00,2025-05-17T16:48:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.6,6.1,1.0,7.9,123.47,27.16,0.0,0.0,6.0,4.0,18.88,0.0,28.88,-1.72,4.7,False,Ясно,Карта
