campaign_id,campaign_name,campaign_type,touch_channel,start_ts,end_ts,target_segment_demo,touch_count,conversions,conversion_rate_7d,budget_demo
SUB_019,Subscription / Push / SUB_019,Subscription,Push,2024-07-26,2026-01-19,Смешанный сегмент,5,0,0.0,74.62
SUB_019,Subscription / Retargeting / SUB_019,Subscription,Retargeting,2025-06-25,2026-01-26,Смешанный сегмент,4,0,0.0,78.68
SUB_019,Subscription / SMS / SUB_019,Subscription,SMS,2024-03-21,2026-03-04,Смешанный сегмент,5,0,0.0,93.63
SUB_020,Subscription / SMS / SUB_020,Subscription,SMS,2026-03-10,2026-03-10,Смешанный сегмент,1,0,0.0,21.52
SUB_020,Subscription / Retargeting / SUB_020,Subscription,Retargeting,2024-11-08,2026-03-06,Смешанный сегмент,6,0,0.0,106.35
SUB_020,Subscription / Push / SUB_020,Subscription,Push,2024-11-17,2026-03-14,Смешанный сегмент,8,0,0.0,120.26
SUB_020,Subscription / Email / SUB_020,Subscription,Email,2024-05-26,2025-12-07,Смешанный сегмент,5,0,0.0,80.16
SUB_020,Subscription / In-App / SUB_020,Subscription,In-App,2024-09-21,2026-03-13,Смешанный сегмент,5,1,0.2,74.48
SUB_021,Subscription / Email / SUB_021,Subscription,Email,2025-10-27,2026-03-23,Смешанный сегмент,3,0,0.0,64.0
SUB_021,Subscription / In-App / SUB_021,Subscription,In-App,2025-02-28,2026-02-12,Смешанный сегмент,5,0,0.0,85.12
SUB_021,Subscription / Push / SUB_021,Subscription,Push,2024-08-30,2026-02-08,Смешанный сегмент,7,0,0.0,171.7
SUB_021,Subscription / Retargeting / SUB_021,Subscription,Retargeting,2025-02-28,2025-02-28,Смешанный сегмент,1,0,0.0,22.01
SUB_021,Subscription / SMS / SUB_021,Subscription,SMS,2024-06-14,2025-09-30,Смешанный сегмент,2,0,0.0,29.17
SUB_022,Subscription / Email / SUB_022,Subscription,Email,2024-10-17,2025-10-15,Смешанный сегмент,4,0,0.0,65.71
SUB_022,Subscription / In-App / SUB_022,Subscription,In-App,2026-01-09,2026-03-30,Смешанный сегмент,4,0,0.0,77.29
SUB_022,Subscription / Push / SUB_022,Subscription,Push,2025-03-27,2026-03-30,Смешанный сегмент,9,1,0.1111,184.29
SUB_022,Subscription / Retargeting / SUB_022,Subscription,Retargeting,2025-03-09,2025-09-08,Смешанный сегмент,2,0,0.0,33.12
SUB_022,Subscription / SMS / SUB_022,Subscription,SMS,2024-10-23,2025-12-28,Смешанный сегмент,3,0,0.0,73.75
SUB_023,Subscription / Retargeting / SUB_023,Subscription,Retargeting,2024-12-25,2026-03-23,Смешанный сегмент,4,0,0.0,65.3
SUB_023,Subscription / Push / SUB_023,Subscription,Push,2024-07-29,2026-02-12,Смешанный сегмент,9,0,0.0,179.56
SUB_023,Subscription / SMS / SUB_023,Subscription,SMS,2025-04-01,2026-03-31,Смешанный сегмент,4,0,0.0,63.86
SUB_023,Subscription / Email / SUB_023,Subscription,Email,2024-03-08,2025-10-16,Смешанный сегмент,6,0,0.0,92.17
SUB_023,Subscription / In-App / SUB_023,Subscription,In-App,2025-06-01,2025-10-21,Смешанный сегмент,3,0,0.0,31.16
SUB_024,Subscription / Email / SUB_024,Subscription,Email,2025-01-14,2026-02-26,Смешанный сегмент,4,0,0.0,87.0
SUB_024,Subscription / In-App / SUB_024,Subscription,In-App,2025-02-06,2026-01-04,Смешанный сегмент,3,0,0.0,38.28
SUB_024,Subscription / Push / SUB_024,Subscription,Push,2024-08-25,2026-03-28,Смешанный сегмент,19,0,0.0,318.56
SUB_024,Subscription / Retargeting / SUB_024,Subscription,Retargeting,2025-05-23,2026-01-03,Смешанный сегмент,2,0,0.0,46.44
SUB_024,Subscription / SMS / SUB_024,Subscription,SMS,2026-03-01,2026-03-01,Смешанный сегмент,1,0,0.0,6.15
SUB_025,Subscription / SMS / SUB_025,Subscription,SMS,2024-08-16,2026-01-23,Смешанный сегмент,5,0,0.0,119.52
SUB_025,Subscription / Retargeting / SUB_025,Subscription,Retargeting,2024-07-16,2026-01-18,Смешанный сегмент,7,0,0.0,118.73
SUB_025,Subscription / Push / SUB_025,Subscription,Push,2024-12-04,2026-03-05,Смешанный сегмент,10,1,0.1,239.12
SUB_025,Subscription / Email / SUB_025,Subscription,Email,2025-02-16,2026-02-27,Смешанный сегмент,4,0,0.0,79.28
SUB_025,Subscription / In-App / SUB_025,Subscription,In-App,2024-10-25,2025-09-17,Смешанный сегмент,4,0,0.0,65.88
SUB_026,Subscription / Email / SUB_026,Subscription,Email,2024-09-24,2026-03-21,Смешанный сегмент,8,1,0.125,124.19
SUB_026,Subscription / In-App / SUB_026,Subscription,In-App,2024-09-26,2026-02-06,Смешанный сегмент,6,1,0.1667,73.49
SUB_026,Subscription / Push / SUB_026,Subscription,Push,2025-01-27,2026-03-07,Смешанный сегмент,10,0,0.0,157.38
SUB_026,Subscription / Retargeting / SUB_026,Subscription,Retargeting,2024-05-19,2026-02-07,Смешанный сегмент,5,2,0.4,120.29
SUB_026,Subscription / SMS / SUB_026,Subscription,SMS,2026-01-04,2026-01-04,Смешанный сегмент,1,0,0.0,13.19
SUB_027,Subscription / SMS / SUB_027,Subscription,SMS,2024-06-18,2025-05-13,Смешанный сегмент,2,0,0.0,25.06
SUB_027,Subscription / Retargeting / SUB_027,Subscription,Retargeting,2024-08-01,2025-09-29,Смешанный сегмент,3,0,0.0,59.28
SUB_027,Subscription / Push / SUB_027,Subscription,Push,2024-12-09,2026-03-23,Смешанный сегмент,9,0,0.0,132.65
SUB_027,Subscription / In-App / SUB_027,Subscription,In-App,2024-04-15,2026-03-22,Смешанный сегмент,6,1,0.1667,107.56
SUB_027,Subscription / Email / SUB_027,Subscription,Email,2025-07-02,2026-03-23,Смешанный сегмент,4,0,0.0,74.07
SUB_028,Subscription / Email / SUB_028,Subscription,Email,2024-09-06,2025-09-04,Смешанный сегмент,3,0,0.0,50.8
SUB_028,Subscription / In-App / SUB_028,Subscription,In-App,2026-01-21,2026-01-21,Смешанный сегмент,1,0,0.0,10.31
SUB_028,Subscription / Push / SUB_028,Subscription,Push,2025-03-18,2026-03-20,Смешанный сегмент,5,0,0.0,62.23
SUB_028,Subscription / Retargeting / SUB_028,Subscription,Retargeting,2025-11-27,2026-03-28,Смешанный сегмент,3,1,0.3333,8.49
SUB_028,Subscription / SMS / SUB_028,Subscription,SMS,2025-11-29,2026-01-11,Смешанный сегмент,3,1,0.3333,49.19
SUB_029,Subscription / Email / SUB_029,Subscription,Email,2025-09-16,2026-03-19,Смешанный сегмент,3,0,0.0,72.43
SUB_029,Subscription / In-App / SUB_029,Subscription,In-App,2024-11-26,2026-01-21,Смешанный сегмент,2,0,0.0,21.29
SUB_029,Subscription / Push / SUB_029,Subscription,Push,2024-08-25,2026-03-25,Смешанный сегмент,12,0,0.0,192.24
SUB_029,Subscription / Retargeting / SUB_029,Subscription,Retargeting,2025-01-06,2026-02-26,Смешанный сегмент,5,0,0.0,93.22
SUB_029,Subscription / SMS / SUB_029,Subscription,SMS,2024-10-04,2026-03-23,Смешанный сегмент,6,0,0.0,90.91
SUB_030,Subscription / Retargeting / SUB_030,Subscription,Retargeting,2024-09-07,2026-03-03,Смешанный сегмент,4,0,0.0,58.4
SUB_030,Subscription / Push / SUB_030,Subscription,Push,2024-06-04,2026-03-16,Смешанный сегмент,15,1,0.0667,239.08
SUB_030,Subscription / SMS / SUB_030,Subscription,SMS,2025-06-17,2026-02-01,Смешанный сегмент,5,0,0.0,69.64
SUB_030,Subscription / Email / SUB_030,Subscription,Email,2024-08-01,2026-03-31,Смешанный сегмент,9,0,0.0,114.9
SUB_030,Subscription / In-App / SUB_030,Subscription,In-App,2024-04-04,2026-03-22,Смешанный сегмент,5,0,0.0,81.95
SUB_031,Subscription / Email / SUB_031,Subscription,Email,2024-08-11,2025-12-27,Смешанный сегмент,4,0,0.0,54.31
SUB_031,Subscription / In-App / SUB_031,Subscription,In-App,2025-04-10,2026-03-30,Смешанный сегмент,8,0,0.0,100.81
SUB_031,Subscription / Push / SUB_031,Subscription,Push,2024-04-15,2026-03-30,Смешанный сегмент,13,0,0.0,166.57
SUB_031,Subscription / Retargeting / SUB_031,Subscription,Retargeting,2025-07-08,2026-01-05,Смешанный сегмент,4,0,0.0,69.08
SUB_031,Subscription / SMS / SUB_031,Subscription,SMS,2025-05-11,2026-03-15,Смешанный сегмент,6,0,0.0,126.33
SUB_032,Subscription / SMS / SUB_032,Subscription,SMS,2024-09-24,2025-12-04,Смешанный сегмент,4,0,0.0,76.73
SUB_032,Subscription / Retargeting / SUB_032,Subscription,Retargeting,2024-11-21,2025-08-25,Смешанный сегмент,2,0,0.0,32.45
SUB_032,Subscription / Push / SUB_032,Subscription,Push,2024-12-12,2026-03-09,Смешанный сегмент,10,1,0.1,205.16
SUB_032,Subscription / Email / SUB_032,Subscription,Email,2024-12-08,2026-03-22,Смешанный сегмент,7,0,0.0,116.89
SUB_032,Subscription / In-App / SUB_032,Subscription,In-App,2025-03-02,2026-01-23,Смешанный сегмент,4,0,0.0,79.97
SUB_033,Subscription / Email / SUB_033,Subscription,Email,2024-09-09,2026-01-25,Смешанный сегмент,5,1,0.2,59.69
SUB_033,Subscription / In-App / SUB_033,Subscription,In-App,2025-06-05,2026-03-26,Смешанный сегмент,6,1,0.1667,127.56
SUB_033,Subscription / Push / SUB_033,Subscription,Push,2025-05-16,2026-03-31,Смешанный сегмент,9,0,0.0,137.72
SUB_033,Subscription / Retargeting / SUB_033,Subscription,Retargeting,2024-12-15,2026-03-16,Смешанный сегмент,8,0,0.0,102.48
SUB_033,Subscription / SMS / SUB_033,Subscription,SMS,2025-09-25,2026-01-04,Смешанный сегмент,3,0,0.0,54.08
SUB_034,Subscription / Retargeting / SUB_034,Subscription,Retargeting,2024-03-18,2026-03-30,Смешанный сегмент,3,0,0.0,44.56
SUB_034,Subscription / Push / SUB_034,Subscription,Push,2024-07-08,2026-03-25,Смешанный сегмент,11,0,0.0,214.0
SUB_034,Subscription / SMS / SUB_034,Subscription,SMS,2024-11-29,2025-08-18,Смешанный сегмент,3,0,0.0,80.77
SUB_034,Subscription / Email / SUB_034,Subscription,Email,2025-02-09,2026-03-22,Смешанный сегмент,11,0,0.0,180.38
SUB_034,Subscription / In-App / SUB_034,Subscription,In-App,2025-05-16,2026-02-16,Смешанный сегмент,4,0,0.0,81.6
SUB_035,Subscription / Email / SUB_035,Subscription,Email,2024-05-26,2026-02-05,Смешанный сегмент,4,0,0.0,64.46
SUB_035,Subscription / In-App / SUB_035,Subscription,In-App,2024-08-31,2026-03-01,Смешанный сегмент,5,0,0.0,57.11
SUB_035,Subscription / Push / SUB_035,Subscription,Push,2024-09-18,2026-02-17,Смешанный сегмент,5,0,0.0,82.61
SUB_035,Subscription / Retargeting / SUB_035,Subscription,Retargeting,2025-01-04,2025-05-02,Смешанный сегмент,2,0,0.0,50.25
SUB_035,Subscription / SMS / SUB_035,Subscription,SMS,2026-02-13,2026-03-30,Смешанный сегмент,2,0,0.0,32.45
SUB_036,Subscription / Email / SUB_036,Subscription,Email,2025-08-20,2026-03-06,Смешанный сегмент,3,0,0.0,37.44
SUB_036,Subscription / In-App / SUB_036,Subscription,In-App,2024-10-11,2026-02-13,Смешанный сегмент,8,0,0.0,133.08
SUB_036,Subscription / Push / SUB_036,Subscription,Push,2024-04-20,2025-11-13,Смешанный сегмент,8,0,0.0,150.38
SUB_036,Subscription / Retargeting / SUB_036,Subscription,Retargeting,2024-07-28,2026-02-10,Смешанный сегмент,6,0,0.0,91.33
SUB_036,Subscription / SMS / SUB_036,Subscription,SMS,2025-03-22,2025-12-11,Смешанный сегмент,2,0,0.0,47.38
SUB_037,Subscription / Retargeting / SUB_037,Subscription,Retargeting,2025-02-27,2025-06-22,Смешанный сегмент,2,0,0.0,20.08
SUB_037,Subscription / Push / SUB_037,Subscription,Push,2024-09-06,2026-03-28,Смешанный сегмент,9,0,0.0,104.57
SUB_037,Subscription / SMS / SUB_037,Subscription,SMS,2024-07-23,2026-03-14,Смешанный сегмент,2,0,0.0,35.13
SUB_037,Subscription / Email / SUB_037,Subscription,Email,2025-07-24,2026-01-31,Смешанный сегмент,3,1,0.3333,31.55
SUB_037,Subscription / In-App / SUB_037,Subscription,In-App,2025-11-19,2026-03-17,Смешанный сегмент,2,0,0.0,40.86
SUB_038,Subscription / Email / SUB_038,Subscription,Email,2024-09-01,2026-03-29,Смешанный сегмент,7,0,0.0,116.96
SUB_038,Subscription / In-App / SUB_038,Subscription,In-App,2025-03-22,2026-01-26,Смешанный сегмент,2,0,0.0,15.91
SUB_038,Subscription / Push / SUB_038,Subscription,Push,2024-08-18,2026-03-19,Смешанный сегмент,12,0,0.0,199.69
SUB_038,Subscription / Retargeting / SUB_038,Subscription,Retargeting,2025-06-28,2025-06-28,Смешанный сегмент,1,0,0.0,15.03
SUB_038,Subscription / SMS / SUB_038,Subscription,SMS,2025-04-17,2026-01-25,Смешанный сегмент,5,1,0.2,66.14
SUB_039,Subscription / SMS / SUB_039,Subscription,SMS,2025-10-06,2026-01-08,Смешанный сегмент,2,0,0.0,38.71
SUB_039,Subscription / Retargeting / SUB_039,Subscription,Retargeting,2025-06-30,2025-11-03,Смешанный сегмент,4,0,0.0,87.66
SUB_039,Subscription / Push / SUB_039,Subscription,Push,2024-05-15,2026-01-25,Смешанный сегмент,10,0,0.0,144.32
SUB_039,Subscription / Email / SUB_039,Subscription,Email,2025-02-18,2026-03-30,Смешанный сегмент,7,1,0.1429,150.62
SUB_039,Subscription / In-App / SUB_039,Subscription,In-App,2024-12-24,2026-02-21,Смешанный сегмент,5,0,0.0,61.87
WEL_001,Welcome / Email / WEL_001,Welcome,Email,2025-03-04,2026-02-07,Новые пользователи,7,0,0.0,130.66
WEL_001,Welcome / In-App / WEL_001,Welcome,In-App,2025-01-01,2026-03-10,Новые пользователи,7,0,0.0,109.91
WEL_001,Welcome / Push / WEL_001,Welcome,Push,2024-10-14,2026-03-19,Новые пользователи,18,0,0.0,292.68
WEL_001,Welcome / Retargeting / WEL_001,Welcome,Retargeting,2024-10-02,2026-03-08,Новые пользователи,11,0,0.0,171.59
WEL_001,Welcome / SMS / WEL_001,Welcome,SMS,2025-04-05,2026-01-18,Новые пользователи,7,0,0.0,95.14
WEL_002,Welcome / Retargeting / WEL_002,Welcome,Retargeting,2024-05-07,2026-02-24,Новые пользователи,4,1,0.25,84.98
WEL_002,Welcome / Push / WEL_002,Welcome,Push,2024-10-24,2026-03-04,Новые пользователи,20,1,0.05,352.29
WEL_002,Welcome / SMS / WEL_002,Welcome,SMS,2025-05-28,2026-01-31,Новые пользователи,5,0,0.0,93.94
WEL_002,Welcome / Email / WEL_002,Welcome,Email,2024-12-08,2026-01-12,Новые пользователи,9,0,0.0,216.23
WEL_002,Welcome / In-App / WEL_002,Welcome,In-App,2025-05-12,2026-03-21,Новые пользователи,7,0,0.0,121.89
WEL_003,Welcome / Email / WEL_003,Welcome,Email,2024-12-06,2026-03-30,Новые пользователи,13,0,0.0,177.58
WEL_003,Welcome / In-App / WEL_003,Welcome,In-App,2024-09-29,2026-03-10,Новые пользователи,11,0,0.0,160.76
WEL_003,Welcome / Push / WEL_003,Welcome,Push,2024-03-02,2026-03-23,Новые пользователи,16,1,0.0625,214.64
WEL_003,Welcome / Retargeting / WEL_003,Welcome,Retargeting,2025-07-12,2026-03-29,Новые пользователи,5,0,0.0,42.87
WEL_003,Welcome / SMS / WEL_003,Welcome,SMS,2024-11-26,2026-02-23,Новые пользователи,14,0,0.0,244.35
WEL_004,Welcome / SMS / WEL_004,Welcome,SMS,2025-06-28,2025-12-28,Новые пользователи,2,0,0.0,52.6
WEL_004,Welcome / Retargeting / WEL_004,Welcome,Retargeting,2025-10-07,2026-03-30,Новые пользователи,8,0,0.0,173.2
WEL_004,Welcome / Email / WEL_004,Welcome,Email,2025-07-30,2026-03-12,Новые пользователи,10,0,0.0,160.64
WEL_004,Welcome / In-App / WEL_004,Welcome,In-App,2024-06-06,2026-02-14,Новые пользователи,21,1,0.0476,321.04
WEL_004,Welcome / Push / WEL_004,Welcome,Push,2024-11-08,2026-03-28,Новые пользователи,18,2,0.1111,293.16
WEL_005,Welcome / Email / WEL_005,Welcome,Email,2024-05-18,2026-03-22,Новые пользователи,11,0,0.0,223.63
WEL_005,Welcome / In-App / WEL_005,Welcome,In-App,2025-03-03,2026-03-02,Новые пользователи,7,0,0.0,87.57
WEL_005,Welcome / Push / WEL_005,Welcome,Push,2025-01-30,2026-03-29,Новые пользователи,14,0,0.0,295.23
WEL_005,Welcome / Retargeting / WEL_005,Welcome,Retargeting,2024-10-21,2026-01-28,Новые пользователи,6,0,0.0,110.04
WEL_005,Welcome / SMS / WEL_005,Welcome,SMS,2025-08-08,2026-03-07,Новые пользователи,7,0,0.0,155.74
WEL_006,Welcome / Retargeting / WEL_006,Welcome,Retargeting,2024-04-11,2026-01-17,Новые пользователи,9,0,0.0,141.11
WEL_006,Welcome / SMS / WEL_006,Welcome,SMS,2025-07-06,2026-01-30,Новые пользователи,4,0,0.0,80.14
WEL_006,Welcome / Push / WEL_006,Welcome,Push,2025-01-30,2026-03-18,Новые пользователи,13,1,0.0769,248.13
WEL_006,Welcome / Email / WEL_006,Welcome,Email,2025-11-22,2026-03-26,Новые пользователи,7,0,0.0,147.14
WEL_006,Welcome / In-App / WEL_006,Welcome,In-App,2024-05-26,2026-03-22,Новые пользователи,5,0,0.0,77.25
WEL_007,Welcome / Email / WEL_007,Welcome,Email,2024-04-10,2026-03-09,Новые пользователи,11,0,0.0,181.75
WEL_007,Welcome / In-App / WEL_007,Welcome,In-App,2024-11-23,2026-03-17,Новые пользователи,6,0,0.0,112.48
WEL_007,Welcome / Push / WEL_007,Welcome,Push,2024-02-27,2026-03-18,Новые пользователи,22,1,0.0455,385.81
WEL_007,Welcome / Retargeting / WEL_007,Welcome,Retargeting,2025-08-13,2025-10-05,Новые пользователи,2,0,0.0,38.9
WEL_007,Welcome / SMS / WEL_007,Welcome,SMS,2024-11-02,2026-03-31,Новые пользователи,6,0,0.0,90.31
WEL_008,Welcome / SMS / WEL_008,Welcome,SMS,2024-07-05,2026-03-30,Новые пользователи,10,0,0.0,183.16
WEL_008,Welcome / Retargeting / WEL_008,Welcome,Retargeting,2025-03-19,2026-02-09,Новые пользователи,7,0,0.0,127.67
WEL_008,Welcome / Push / WEL_008,Welcome,Push,2024-08-17,2026-03-09,Новые пользователи,19,1,0.0526,281.48
WEL_008,Welcome / Email / WEL_008,Welcome,Email,2025-07-19,2026-03-19,Новые пользователи,7,0,0.0,100.6
WEL_008,Welcome / In-App / WEL_008,Welcome,In-App,2025-07-24,2026-02-10,Новые пользователи,7,0,0.0,104.65
WEL_009,Welcome / Email / WEL_009,Welcome,Email,2025-05-15,2026-03-16,Новые пользователи,8,1,0.125,124.65
WEL_009,Welcome / In-App / WEL_009,Welcome,In-App,2025-01-15,2026-02-08,Новые пользователи,9,0,0.0,114.81
WEL_009,Welcome / Push / WEL_009,Welcome,Push,2024-09-15,2026-03-29,Новые пользователи,17,0,0.0,250.95
WEL_009,Welcome / Retargeting / WEL_009,Welcome,Retargeting,2024-09-28,2025-12-03,Новые пользователи,6,1,0.1667,104.7
WEL_009,Welcome / SMS / WEL_009,Welcome,SMS,2025-06-17,2026-03-07,Новые пользователи,3,0,0.0,58.37
WEL_010,Welcome / SMS / WEL_010,Welcome,SMS,2024-12-03,2026-03-28,Новые пользователи,5,0,0.0,59.29
WEL_010,Welcome / Push / WEL_010,Welcome,Push,2024-06-23,2026-03-22,Новые пользователи,22,1,0.0455,297.25
WEL_010,Welcome / Retargeting / WEL_010,Welcome,Retargeting,2024-11-24,2025-11-08,Новые пользователи,6,1,0.1667,104.79
WEL_010,Welcome / Email / WEL_010,Welcome,Email,2024-12-16,2026-03-02,Новые пользователи,5,0,0.0,60.83
WEL_010,Welcome / In-App / WEL_010,Welcome,In-App,2024-02-29,2026-01-26,Новые пользователи,10,0,0.0,136.92
WEL_011,Welcome / Email / WEL_011,Welcome,Email,2025-05-14,2026-03-25,Новые пользователи,11,0,0.0,146.91
WEL_011,Welcome / In-App / WEL_011,Welcome,In-App,2024-10-14,2026-01-19,Новые пользователи,11,0,0.0,133.48
WEL_011,Welcome / Push / WEL_011,Welcome,Push,2024-08-31,2026-03-26,Новые пользователи,18,0,0.0,319.86
WEL_011,Welcome / Retargeting / WEL_011,Welcome,Retargeting,2025-04-16,2025-04-16,Новые пользователи,1,0,0.0,25.33
WEL_011,Welcome / SMS / WEL_011,Welcome,SMS,2024-10-01,2026-03-27,Новые пользователи,8,0,0.0,169.96
WEL_012,Welcome / Email / WEL_012,Welcome,Email,2024-08-19,2025-12-27,Новые пользователи,8,0,0.0,82.16
WEL_012,Welcome / In-App / WEL_012,Welcome,In-App,2024-10-19,2026-01-24,Новые пользователи,5,1,0.2,94.05
WEL_012,Welcome / Push / WEL_012,Welcome,Push,2024-12-02,2026-03-05,Новые пользователи,20,1,0.05,385.11
WEL_012,Welcome / Retargeting / WEL_012,Welcome,Retargeting,2025-06-23,2026-03-17,Новые пользователи,8,0,0.0,141.9
WEL_012,Welcome / SMS / WEL_012,Welcome,SMS,2024-10-02,2026-03-14,Новые пользователи,12,0,0.0,205.68
WEL_013,Welcome / Retargeting / WEL_013,Welcome,Retargeting,2024-07-07,2026-02-01,Новые пользователи,4,0,0.0,78.94
WEL_013,Welcome / Push / WEL_013,Welcome,Push,2024-08-03,2026-03-26,Новые пользователи,13,0,0.0,256.55
WEL_013,Welcome / SMS / WEL_013,Welcome,SMS,2025-03-03,2026-03-20,Новые пользователи,4,0,0.0,73.4
WEL_013,Welcome / Email / WEL_013,Welcome,Email,2024-12-22,2026-03-23,Новые пользователи,9,0,0.0,109.07
WEL_013,Welcome / In-App / WEL_013,Welcome,In-App,2025-06-01,2026-03-06,Новые пользователи,3,0,0.0,59.94
WEL_014,Welcome / Email / WEL_014,Welcome,Email,2025-01-16,2026-03-05,Новые пользователи,4,0,0.0,48.47
WEL_014,Welcome / In-App / WEL_014,Welcome,In-App,2024-09-20,2026-01-17,Новые пользователи,9,0,0.0,181.77
WEL_014,Welcome / Push / WEL_014,Welcome,Push,2024-01-28,2026-03-30,Новые пользователи,18,1,0.0556,336.93
WEL_014,Welcome / Retargeting / WEL_014,Welcome,Retargeting,2024-11-22,2026-03-25,Новые пользователи,8,0,0.0,86.64
WEL_014,Welcome / SMS / WEL_014,Welcome,SMS,2024-09-29,2026-02-01,Новые пользователи,8,0,0.0,107.08
WEL_015,Welcome / SMS / WEL_015,Welcome,SMS,2025-05-01,2026-02-10,Новые пользователи,5,0,0.0,61.04
WEL_015,Welcome / Retargeting / WEL_015,Welcome,Retargeting,2025-05-03,2026-03-18,Новые пользователи,6,0,0.0,114.08
WEL_015,Welcome / Push / WEL_015,Welcome,Push,2025-03-04,2026-03-30,Новые пользователи,14,0,0.0,269.07
WEL_015,Welcome / Email / WEL_015,Welcome,Email,2024-11-22,2026-03-19,Новые пользователи,9,1,0.1111,187.79
WEL_015,Welcome / In-App / WEL_015,Welcome,In-App,2024-12-02,2026-02-26,Новые пользователи,7,0,0.0,142.15
WEL_016,Welcome / Email / WEL_016,Welcome,Email,2025-07-11,2026-03-22,Новые пользователи,5,0,0.0,73.45
WEL_016,Welcome / In-App / WEL_016,Welcome,In-App,2024-08-19,2026-03-27,Новые пользователи,10,0,0.0,209.63
WEL_016,Welcome / Push / WEL_016,Welcome,Push,2024-07-02,2026-03-14,Новые пользователи,15,2,0.1333,167.99
WEL_016,Welcome / Retargeting / WEL_016,Welcome,Retargeting,2024-06-29,2026-03-12,Новые пользователи,10,0,0.0,203.3
WEL_016,Welcome / SMS / WEL_016,Welcome,SMS,2025-05-30,2026-02-25,Новые пользователи,6,0,0.0,98.88
WEL_017,Welcome / Retargeting / WEL_017,Welcome,Retargeting,2025-12-12,2026-01-31,Новые пользователи,3,0,0.0,54.14
WEL_017,Welcome / Push / WEL_017,Welcome,Push,2024-02-28,2026-03-30,Новые пользователи,24,0,0.0,401.2
WEL_017,Welcome / SMS / WEL_017,Welcome,SMS,2025-04-26,2026-03-21,Новые пользователи,5,0,0.0,60.21
WEL_017,Welcome / Email / WEL_017,Welcome,Email,2024-07-31,2026-02-19,Новые пользователи,13,0,0.0,199.7
WEL_017,Welcome / In-App / WEL_017,Welcome,In-App,2025-03-02,2025-12-23,Новые пользователи,4,0,0.0,62.03
WEL_018,Welcome / Email / WEL_018,Welcome,Email,2025-05-29,2026-02-20,Новые пользователи,3,0,0.0,37.83
WEL_018,Welcome / In-App / WEL_018,Welcome,In-App,2024-08-19,2026-03-14,Новые пользователи,5,2,0.4,86.53
WEL_018,Welcome / Push / WEL_018,Welcome,Push,2024-06-03,2026-03-17,Новые пользователи,14,1,0.0714,199.28
WEL_018,Welcome / Retargeting / WEL_018,Welcome,Retargeting,2024-05-14,2026-03-19,Новые пользователи,9,1,0.1111,138.2
WEL_018,Welcome / SMS / WEL_018,Welcome,SMS,2025-02-12,2026-03-09,Новые пользователи,5,1,0.2,93.18
WEL_019,Welcome / SMS / WEL_019,Welcome,SMS,2024-11-20,2026-03-05,Новые пользователи,5,0,0.0,49.28
WEL_019,Welcome / Retargeting / WEL_019,Welcome,Retargeting,2025-01-04,2026-03-18,Новые пользователи,7,0,0.0,100.42
WEL_019,Welcome / Email / WEL_019,Welcome,Email,2025-04-17,2026-03-29,Новые пользователи,8,0,0.0,141.36
WEL_019,Welcome / In-App / WEL_019,Welcome,In-App,2024-08-11,2026-03-28,Новые пользователи,13,0,0.0,228.77
WEL_019,Welcome / Push / WEL_019,Welcome,Push,2024-06-24,2026-03-27,Новые пользователи,17,1,0.0588,219.14
WEL_020,Welcome / Email / WEL_020,Welcome,Email,2024-05-18,2025-12-19,Новые пользователи,5,1,0.2,70.92
WEL_020,Welcome / In-App / WEL_020,Welcome,In-App,2024-06-30,2026-03-25,Новые пользователи,10,0,0.0,179.81
WEL_020,Welcome / Push / WEL_020,Welcome,Push,2024-04-30,2026-03-10,Новые пользователи,20,0,0.0,285.32
WEL_020,Welcome / Retargeting / WEL_020,Welcome,Retargeting,2025-03-16,2026-02-25,Новые пользователи,4,1,0.25,15.15
WEL_020,Welcome / SMS / WEL_020,Welcome,SMS,2025-05-20,2025-11-14,Новые пользователи,6,1,0.1667,70.0
WEL_021,Welcome / Retargeting / WEL_021,Welcome,Retargeting,2025-01-15,2026-03-31,Новые пользователи,9,0,0.0,189.02
WEL_021,Welcome / SMS / WEL_021,Welcome,SMS,2025-01-15,2026-02-19,Новые пользователи,4,0,0.0,71.13
WEL_021,Welcome / Push / WEL_021,Welcome,Push,2024-11-05,2026-03-01,Новые пользователи,15,1,0.0667,221.41
WEL_021,Welcome / Email / WEL_021,Welcome,Email,2024-05-24,2026-03-30,Новые пользователи,7,0,0.0,126.48
WEL_021,Welcome / In-App / WEL_021,Welcome,In-App,2025-09-11,2025-09-11,Новые пользователи,1,0,0.0,18.26
WEL_022,Welcome / Email / WEL_022,Welcome,Email,2025-01-22,2026-03-27,Новые пользователи,7,0,0.0,98.15
WEL_022,Welcome / In-App / WEL_022,Welcome,In-App,2024-08-28,2026-02-18,Новые пользователи,8,0,0.0,101.34
WEL_022,Welcome / Push / WEL_022,Welcome,Push,2025-01-08,2026-03-29,Новые пользователи,17,0,0.0,281.48
WEL_022,Welcome / Retargeting / WEL_022,Welcome,Retargeting,2025-03-24,2026-03-14,Новые пользователи,4,0,0.0,89.09
WEL_022,Welcome / SMS / WEL_022,Welcome,SMS,2024-07-25,2026-03-03,Новые пользователи,11,0,0.0,159.38
WEL_023,Welcome / SMS / WEL_023,Welcome,SMS,2025-07-02,2026-03-24,Новые пользователи,7,0,0.0,127.5
