touch_id,user_id,touch_ts,touch_channel,campaign_id,campaign_type,offer_type,opened_flag,clicked_flag,converted_within_7d_flag,converted_trip_id,treatment_group_demo,touch_cost
M0000237,U00043,2026-03-04T00:00:00,In-App,DIS_029,Discount,15% скидка,True,False,False,,treatment_b,12.5
M0000238,U00043,2025-11-09T00:00:00,SMS,RET_010,Retention,10% скидка,False,False,False,,control,9.31
M0000239,U00043,2026-02-24T00:00:00,Retargeting,SER_012,Service,20% скидка,False,False,False,,treatment_b,1.81
M0000240,U00043,2025-06-11T00:00:00,Email,SUB_012,Subscription,10% скидка,False,False,False,,treatment_b,13.83
M0000241,U00043,2025-08-05T00:00:00,SMS,SER_003,Service,10% скидка,True,True,False,,treatment_b,20.78
M0000242,U00043,2025-12-08T00:00:00,SMS,WEL_003,Welcome,10% скидка,True,False,False,,control,8.61
M0000243,U00044,2025-12-05T00:00:00,Push,RET_004,Retention,10% скидка,False,False,False,,treatment_a,10.43
M0000244,U00045,2025-11-23T00:00:00,SMS,SUB_032,Subscription,Пробный Ride Pass,True,False,False,,treatment_a,26.4
M0000245,U00045,2025-12-12T00:00:00,Push,SUB_039,Subscription,5% скидка,False,False,False,,treatment_b,3.86
M0000246,U00045,2026-01-26T00:00:00,Email,DIS_019,Discount,5% скидка,False,False,False,,control,21.56
M0000247,U00045,2025-12-06T00:00:00,Push,REA_025,Reactivation,20% скидка,True,True,False,,control,24.78
M0000248,U00045,2026-01-10T00:00:00,Push,WEL_028,Welcome,20% скидка,True,False,False,,treatment_a,11.67
M0000249,U00045,2026-01-26T00:00:00,In-App,SUB_038,Subscription,5% скидка,True,True,False,,treatment_b,8.28
M0000250,U00046,2025-04-09T00:00:00,Email,WEL_024,Welcome,10% скидка,False,False,False,,treatment_a,5.34
M0000251,U00046,2025-11-29T00:00:00,In-App,DIS_034,Discount,20% скидка,False,False,False,,treatment_a,4.67
M0000252,U00046,2026-01-09T00:00:00,Retargeting,RET_039,Retention,15% скидка,False,False,False,,treatment_a,30.3
M0000253,U00046,2026-03-19T00:00:00,SMS,REA_007,Reactivation,5% скидка,False,False,False,,control,15.72
M0000254,U00047,2025-10-03T00:00:00,Email,REA_032,Reactivation,20% скидка,True,True,False,,treatment_a,12.92
M0000255,U00047,2025-09-03T00:00:00,Email,RET_026,Retention,5% скидка,True,False,False,,treatment_a,19.75
M0000256,U00047,2025-09-19T00:00:00,In-App,DIS_024,Discount,5% скидка,True,False,False,,treatment_a,26.83
M0000257,U00047,2026-03-06T00:00:00,Retargeting,SER_019,Service,Без оффера,False,False,False,,treatment_a,30.56
M0000258,U00047,2026-02-27T00:00:00,Push,DIS_013,Discount,15% скидка,False,False,False,,treatment_a,19.57
M0000259,U00047,2025-11-06T00:00:00,Email,RET_026,Retention,15% скидка,False,False,False,,treatment_a,24.25
M0000260,U00047,2025-09-21T00:00:00,In-App,RET_017,Retention,20% скидка,True,True,False,,treatment_a,16.17
M0000261,U00048,2026-03-16T00:00:00,In-App,DIS_018,Discount,20% скидка,True,True,True,T0000484,control,19.44
M0000262,U00048,2026-02-23T00:00:00,Push,RET_006,Retention,Без оффера,False,False,False,,treatment_a,27.75
M0000263,U00048,2026-01-27T00:00:00,Push,RET_008,Retention,15% скидка,True,False,False,,treatment_a,15.44
M0000264,U00048,2026-03-17T00:00:00,In-App,SUB_037,Subscription,15% скидка,True,True,False,,treatment_b,17.79
M0000265,U00049,2026-03-15T00:00:00,In-App,REA_005,Reactivation,10% скидка,False,False,False,,treatment_a,17.27
M0000266,U00049,2024-08-07T00:00:00,Email,WEL_034,Welcome,10% скидка,True,True,False,,treatment_a,6.16
M0000267,U00049,2025-03-04T00:00:00,Email,REA_020,Reactivation,Без оффера,False,False,False,,treatment_b,15.84
M0000268,U00050,2024-12-01T00:00:00,Push,WEL_002,Welcome,10% скидка,False,False,False,,treatment_a,26.51
M0000269,U00050,2026-03-19T00:00:00,Push,WEL_036,Welcome,20% скидка,False,False,False,,control,8.63
M0000270,U00050,2025-04-06T00:00:00,In-App,SUB_025,Subscription,5% скидка,False,False,False,,control,19.62
M0000271,U00050,2025-11-13T00:00:00,Push,REA_031,Reactivation,20% скидка,False,False,False,,control,15.49
M0000272,U00050,2025-09-02T00:00:00,Push,REA_026,Reactivation,15% скидка,True,False,False,,treatment_b,13.94
M0000273,U00051,2026-02-13T00:00:00,Push,SUB_027,Subscription,10% скидка,True,False,False,,treatment_a,14.68
M0000274,U00051,2024-11-13T00:00:00,Push,DIS_026,Discount,5% скидка,False,False,False,,treatment_a,27.14
M0000275,U00051,2025-10-26T00:00:00,Email,REA_037,Reactivation,10% скидка,True,False,False,,control,5.9
M0000276,U00051,2025-09-07T00:00:00,Email,SUB_008,Subscription,10% скидка,False,False,False,,treatment_b,25.59
M0000277,U00052,2025-01-16T00:00:00,SMS,RET_001,Retention,Без оффера,False,False,False,,treatment_a,28.01
M0000278,U00052,2025-01-14T00:00:00,Push,WEL_010,Welcome,Без оффера,False,False,False,,treatment_b,10.35
M0000279,U00052,2026-02-20T00:00:00,Retargeting,WEL_012,Welcome,5% скидка,False,False,False,,treatment_a,16.25
M0000280,U00052,2024-09-30T00:00:00,Push,RET_017,Retention,20% скидка,False,False,False,,control,25.75
M0000281,U00052,2024-10-30T00:00:00,Retargeting,RET_018,Retention,10% скидка,False,False,False,,treatment_a,10.91
M0000282,U00053,2025-04-10T00:00:00,Retargeting,DIS_010,Discount,10% скидка,False,False,False,,treatment_b,17.95
M0000283,U00053,2025-04-11T00:00:00,Retargeting,DIS_004,Discount,Пробный Ride Pass,False,False,False,,control,1.69
M0000284,U00053,2025-11-29T00:00:00,Retargeting,SUB_036,Subscription,15% скидка,False,False,False,,treatment_a,21.25
M0000285,U00053,2025-06-17T00:00:00,Email,DIS_009,Discount,10% скидка,False,False,False,,treatment_a,18.97
M0000286,U00054,2026-03-10T00:00:00,In-App,WEL_003,Welcome,Пробный Ride Pass,True,False,False,,treatment_a,7.94
M0000287,U00054,2026-03-04T00:00:00,Retargeting,SER_022,Service,10% скидка,True,True,False,,treatment_b,31.19
M0000288,U00054,2025-11-19T00:00:00,Email,DIS_003,Discount,10% скидка,True,False,False,,treatment_b,20.72
M0000289,U00054,2025-08-20T00:00:00,Retargeting,REA_007,Reactivation,20% скидка,False,False,False,,treatment_a,7.67
M0000290,U00054,2025-12-06T00:00:00,Email,SER_039,Service,Без оффера,False,False,False,,treatment_a,1.4
M0000291,U00054,2026-01-18T00:00:00,Email,RET_005,Retention,15% скидка,False,False,False,,treatment_a,10.24
M0000292,U00055,2026-01-24T00:00:00,Push,REA_036,Reactivation,Пробный Ride Pass,True,True,False,,treatment_b,16.56
M0000293,U00055,2026-02-08T00:00:00,SMS,RET_025,Retention,20% скидка,False,False,False,,treatment_b,13.22
M0000294,U00056,2025-09-26T00:00:00,In-App,DIS_033,Discount,10% скидка,True,False,False,,treatment_a,15.5
M0000295,U00056,2025-11-18T00:00:00,Push,RET_011,Retention,Без оффера,False,False,False,,control,26.88
M0000296,U00056,2025-04-23T00:00:00,Push,REA_029,Reactivation,Без оффера,False,False,False,,treatment_a,10.64
M0000297,U00056,2025-04-12T00:00:00,Push,DIS_015,Discount,5% скидка,False,False,False,,treatment_b,6.41
M0000298,U00056,2025-12-25T00:00:00,Push,DIS_030,Discount,15% скидка,True,False,False,,treatment_a,29.07
M0000299,U00057,2025-02-06T00:00:00,Push,DIS_022,Discount,Без оффера,True,False,False,,treatment_a,4.62
M0000300,U00057,2025-12-22T00:00:00,SMS,WEL_021,Welcome,10% скидка,False,False,False,,treatment_a,12.18
M0000301,U00057,2025-05-19T00:00:00,SMS,RET_033,Retention,Без оффера,True,False,True,T0000603,treatment_a,4.16
M0000302,U00057,2026-03-09T00:00:00,Push,SUB_032,Subscription,5% скидка,False,False,False,,treatment_a,31.59
M0000303,U00058,2024-07-16T00:00:00,Retargeting,RET_010,Retention,5% скидка,False,False,False,,control,18.53
M0000304,U00058,2025-01-20T00:00:00,Email,SER_004,Service,5% скидка,False,False,False,,treatment_b,6.35
M0000305,U00058,2024-07-10T00:00:00,Email,WEL_037,Welcome,5% скидка,False,False,False,,treatment_a,28.88
M0000306,U00058,2025-07-25T00:00:00,Retargeting,DIS_030,Discount,10% скидка,False,False,False,,treatment_a,11.96
M0000307,U00058,2025-10-17T00:00:00,Email,DIS_031,Discount,10% скидка,True,True,False,,treatment_a,2.69
M0000308,U00059,2026-01-16T00:00:00,Push,SER_019,Service,Без оффера,False,False,False,,treatment_a,13.35
M0000309,U00059,2025-10-17T00:00:00,Email,RET_016,Retention,10% скидка,True,False,False,,treatment_a,2.67
M0000310,U00059,2025-10-20T00:00:00,Push,REA_034,Reactivation,10% скидка,False,False,False,,control,25.26
M0000311,U00060,2026-03-31T00:00:00,SMS,REA_027,Reactivation,Без оффера,False,False,False,,treatment_a,31.86
M0000312,U00060,2026-01-13T00:00:00,SMS,RET_003,Retention,10% скидка,False,False,False,,treatment_a,12.56
M0000313,U00061,2026-02-20T00:00:00,Push,RET_008,Retention,5% скидка,False,False,False,,control,21.28
M0000314,U00061,2026-01-28T00:00:00,Email,REA_036,Reactivation,Без оффера,False,False,False,,treatment_a,23.9
M0000315,U00061,2026-03-09T00:00:00,Push,SER_001,Service,Без оффера,True,False,False,,treatment_a,13.49
M0000316,U00061,2026-01-26T00:00:00,In-App,REA_031,Reactivation,5% скидка,False,False,True,T0000673,treatment_a,12.77
M0000317,U00062,2025-04-10T00:00:00,SMS,RET_029,Retention,15% скидка,False,False,False,,treatment_b,21.27
M0000318,U00062,2024-09-22T00:00:00,Email,RET_033,Retention,20% скидка,False,False,False,,treatment_b,22.81
M0000319,U00062,2025-02-14T00:00:00,SMS,RET_001,Retention,15% скидка,False,False,False,,treatment_a,21.62
M0000320,U00062,2026-01-09T00:00:00,Push,DIS_036,Discount,Пробный Ride Pass,False,False,False,,treatment_a,29.43
M0000321,U00062,2025-09-23T00:00:00,Push,SUB_025,Subscription,Пробный Ride Pass,False,False,False,,control,27.51
M0000322,U00063,2025-04-18T00:00:00,SMS,RET_017,Retention,Без оффера,False,False,False,,treatment_a,27.0
M0000323,U00063,2024-11-14T00:00:00,In-App,DIS_020,Discount,5% скидка,False,False,False,,treatment_b,12.07
M0000324,U00063,2024-07-13T00:00:00,Push,DIS_023,Discount,15% скидка,True,False,False,,treatment_a,21.48
M0000325,U00063,2024-11-17T00:00:00,Push,SUB_020,Subscription,10% скидка,True,False,False,,treatment_a,25.34
M0000326,U00063,2025-07-24T00:00:00,Push,SER_019,Service,15% скидка,True,True,False,,treatment_a,7.32
M0000327,U00063,2026-01-05T00:00:00,SMS,DIS_008,Discount,15% скидка,False,False,False,,treatment_a,4.26
M0000328,U00064,2025-12-21T00:00:00,In-App,REA_028,Reactivation,15% скидка,True,False,False,,treatment_b,7.23
M0000329,U00064,2025-04-10T00:00:00,In-App,SUB_031,Subscription,15% скидка,False,False,False,,control,4.75
M0000330,U00064,2025-11-20T00:00:00,Email,DIS_034,Discount,15% скидка,True,True,False,,control,31.78
M0000331,U00064,2026-01-10T00:00:00,In-App,SUB_021,Subscription,15% скидка,False,False,False,,control,15.89
M0000332,U00064,2025-08-23T00:00:00,In-App,RET_017,Retention,Без оффера,False,False,False,,control,20.77
M0000333,U00065,2024-06-23T00:00:00,In-App,REA_036,Reactivation,20% скидка,True,False,False,,treatment_a,18.27
M0000334,U00065,2024-07-11T00:00:00,Push,DIS_026,Discount,10% скидка,False,False,False,,treatment_a,1.8
M0000335,U00065,2024-10-26T00:00:00,In-App,SUB_005,Subscription,Без оффера,False,False,False,,control,24.23
M0000336,U00065,2024-08-06T00:00:00,Retargeting,DIS_027,Discount,Пробный Ride Pass,False,False,False,,treatment_b,24.85
M0000337,U00065,2025-11-18T00:00:00,Retargeting,DIS_007,Discount,5% скидка,False,False,False,,treatment_a,19.5
M0000338,U00065,2024-11-02T00:00:00,Push,WEL_031,Welcome,10% скидка,False,False,False,,treatment_a,18.5
M0000339,U00066,2025-05-28T00:00:00,Push,WEL_007,Welcome,5% скидка,False,False,False,,treatment_a,21.69
M0000340,U00066,2025-07-12T00:00:00,SMS,SER_026,Service,20% скидка,True,True,False,,treatment_b,18.05
M0000341,U00066,2025-07-05T00:00:00,Retargeting,SUB_018,Subscription,5% скидка,False,False,False,,treatment_b,31.11
M0000342,U00066,2024-12-06T00:00:00,SMS,SUB_034,Subscription,20% скидка,False,False,False,,treatment_b,25.05
M0000343,U00066,2025-12-12T00:00:00,Push,DIS_017,Discount,Пробный Ride Pass,False,False,False,,treatment_a,31.13
M0000344,U00067,2025-06-30T00:00:00,Email,RET_005,Retention,15% скидка,False,False,True,T0000703,treatment_b,30.31
M0000345,U00067,2025-02-11T00:00:00,Push,WEL_030,Welcome,20% скидка,False,False,False,,treatment_a,2.74
M0000346,U00067,2025-06-25T00:00:00,Push,RET_026,Retention,Без оффера,True,True,False,,treatment_a,1.38
M0000347,U00067,2025-04-30T00:00:00,Push,RET_007,Retention,Без оффера,True,False,False,,control,25.3
M0000348,U00067,2025-11-27T00:00:00,Push,DIS_001,Discount,15% скидка,False,False,False,,treatment_a,6.77
M0000349,U00068,2026-02-25T00:00:00,Push,SUB_003,Subscription,20% скидка,True,False,False,,treatment_a,13.9
M0000350,U00068,2026-03-09T00:00:00,Push,DIS_026,Discount,5% скидка,True,False,False,,control,19.18
M0000351,U00068,2026-03-08T00:00:00,Push,RET_033,Retention,5% скидка,True,True,False,,treatment_b,6.48
M0000352,U00068,2026-02-22T00:00:00,Push,RET_004,Retention,10% скидка,False,False,False,,treatment_b,29.44
M0000353,U00068,2026-03-16T00:00:00,In-App,SER_032,Service,Пробный Ride Pass,True,False,False,,treatment_a,26.76
M0000354,U00068,2026-03-05T00:00:00,In-App,SUB_002,Subscription,10% скидка,True,True,False,,treatment_b,15.1
M0000355,U00069,2025-03-28T00:00:00,Email,RET_021,Retention,15% скидка,False,False,False,,control,14.33
M0000356,U00069,2026-03-23T00:00:00,Push,RET_004,Retention,10% скидка,True,False,False,,treatment_a,2.15
M0000357,U00069,2026-01-22T00:00:00,Email,SUB_030,Subscription,5% скидка,False,False,False,,treatment_a,7.77
M0000358,U00069,2025-09-22T00:00:00,In-App,WEL_033,Welcome,10% скидка,False,False,False,,treatment_a,21.05
M0000359,U00069,2025-11-18T00:00:00,In-App,DIS_020,Discount,Без оффера,False,False,False,,control,18.34
M0000360,U00069,2025-05-13T00:00:00,Email,DIS_026,Discount,15% скидка,False,False,False,,treatment_b,24.41
M0000361,U00069,2026-03-27T00:00:00,In-App,RET_014,Retention,5% скидка,False,False,False,,treatment_b,8.18
M0000362,U00069,2025-02-24T00:00:00,Retargeting,REA_001,Reactivation,20% скидка,False,False,False,,treatment_a,30.04
M0000363,U00069,2025-04-01T00:00:00,Email,REA_017,Reactivation,5% скидка,False,False,False,,treatment_a,26.9
M0000364,U00070,2025-06-01T00:00:00,In-App,WEL_013,Welcome,15% скидка,False,False,False,,treatment_a,8.23
M0000365,U00070,2024-07-18T00:00:00,In-App,WEL_032,Welcome,10% скидка,True,False,False,,treatment_a,14.47
M0000366,U00070,2025-07-12T00:00:00,In-App,DIS_008,Discount,15% скидка,True,False,False,,treatment_a,17.92
M0000367,U00071,2026-01-12T00:00:00,Email,RET_010,Retention,15% скидка,True,False,False,,treatment_a,31.06
M0000368,U00071,2026-01-16T00:00:00,SMS,DIS_030,Discount,Без оффера,True,True,False,,treatment_b,27.27
M0000369,U00071,2026-01-09T00:00:00,Push,WEL_027,Welcome,5% скидка,True,False,False,,treatment_a,5.62
M0000370,U00071,2026-01-16T00:00:00,Push,REA_021,Reactivation,20% скидка,False,False,False,,treatment_a,31.15
M0000371,U00071,2026-03-30T00:00:00,Push,WEL_029,Welcome,Без оффера,True,False,False,,treatment_a,1.21
M0000372,U00071,2026-02-20T00:00:00,Retargeting,RET_025,Retention,Без оффера,True,True,False,,treatment_a,3.02
M0000373,U00071,2026-01-06T00:00:00,Push,DIS_012,Discount,5% скидка,False,False,False,,control,23.34
M0000374,U00071,2026-02-18T00:00:00,Push,SUB_014,Subscription,15% скидка,False,False,False,,treatment_a,27.49
M0000375,U00071,2026-03-17T00:00:00,Push,DIS_024,Discount,15% скидка,True,False,False,,treatment_b,31.82
M0000376,U00072,2025-11-16T00:00:00,Retargeting,SUB_033,Subscription,5% скидка,False,False,False,,treatment_b,30.27
M0000377,U00072,2025-11-29T00:00:00,Push,WEL_005,Welcome,10% скидка,False,False,False,,treatment_a,20.92
M0000378,U00072,2026-01-21T00:00:00,In-App,REA_022,Reactivation,Без оффера,False,False,False,,treatment_a,2.69
M0000379,U00072,2024-10-11T00:00:00,Email,REA_020,Reactivation,Без оффера,True,True,False,,treatment_a,26.31
M0000380,U00072,2026-03-03T00:00:00,Retargeting,SUB_030,Subscription,Без оффера,True,False,False,,control,12.83
M0000381,U00073,2025-08-17T00:00:00,Push,DIS_013,Discount,5% скидка,False,False,False,,treatment_a,30.56
M0000382,U00073,2025-09-04T00:00:00,In-App,DIS_026,Discount,10% скидка,False,False,False,,control,22.8
M0000383,U00073,2026-02-07T00:00:00,In-App,WEL_008,Welcome,5% скидка,False,False,False,,treatment_a,30.5
M0000384,U00073,2024-10-08T00:00:00,Retargeting,SER_019,Service,10% скидка,False,False,False,,treatment_b,2.83
M0000385,U00073,2024-08-26T00:00:00,SMS,RET_033,Retention,15% скидка,False,False,False,,treatment_a,31.93
M0000386,U00073,2025-05-19T00:00:00,Push,SUB_001,Subscription,5% скидка,True,False,False,,treatment_a,9.82
M0000387,U00074,2025-07-14T00:00:00,Retargeting,DIS_036,Discount,15% скидка,True,False,False,,treatment_b,14.61
M0000388,U00074,2025-03-27T00:00:00,Push,SER_031,Service,Без оффера,True,False,False,,treatment_a,21.13
M0000389,U00074,2024-10-06T00:00:00,Push,DIS_026,Discount,5% скидка,False,False,False,,treatment_a,29.61
M0000390,U00075,2026-02-02T00:00:00,Push,SUB_006,Subscription,Без оффера,True,False,False,,treatment_b,3.96
M0000391,U00075,2025-06-22T00:00:00,In-App,WEL_012,Welcome,15% скидка,False,False,False,,control,29.26
M0000392,U00075,2025-08-25T00:00:00,Push,DIS_017,Discount,Без оффера,True,True,False,,treatment_a,2.07
M0000393,U00075,2026-03-14T00:00:00,In-App,DIS_019,Discount,Без оффера,True,True,False,,control,12.54
