user_id,registration_date,first_app_open_date,home_city,registration_platform,acquisition_channel,acquisition_campaign,acquisition_cost,activation_type,first_trip_date,preferred_tariff,subscription_plan,payment_method_preference,promo_dependency_score,multi_city_flag,support_contact_count_demo,fraud_risk_flag_demo,lifecycle_status_demo
U00153,2025-04-23,2025-04-25,Москва,Android,Реферальная программа,РЕФ_16,303.08,Реферальная первая поездка,2025-05-09,Комфорт,Нет,Кошелек,0.318,False,4,False,At Risk
U00154,2025-12-18,2025-12-18,Новосибирск,iOS,Партнерский канал,ПАР_08,178.98,Не активирован,,Комфорт,Ride Pass,Карта,0.265,False,2,False,Never Activated
U00155,2025-08-13,2025-08-13,Москва,Android,Реферальная программа,РЕФ_12,292.15,Реферальная первая поездка,2025-08-26,Эконом,Нет,Карта,0.435,False,4,False,New
U00156,2024-05-26,2024-05-28,Москва,iOS,CRM реактивация,CRM_06,127.9,Реактивация после регистрации,2024-06-20,Эконом,Нет,Карта,0.2,False,3,False,Dormant
U00157,2024-01-01,2024-01-02,Екатеринбург,Web,CRM реактивация,CRM_08,101.97,Реактивация после регистрации,2024-01-14,Комфорт,Нет,Наличные,0.674,False,2,False,Active
U00158,2025-10-20,2025-10-23,Новосибирск,Android,CRM реактивация,CRM_17,89.84,Не активирован,,Эконом,Нет,Наличные,0.531,False,4,False,Never Activated
U00159,2025-04-11,2025-04-14,Казань,iOS,Партнерский канал,ПАР_08,227.69,Отложенная активация,2025-05-19,Комфорт,Нет,Карта,0.743,False,4,False,Reactivated
U00160,2025-11-23,2025-11-23,Екатеринбург,Android,Социальная реклама,СОЦ_13,207.59,Органическая первая поездка,2025-11-25,Комфорт,Нет,Карта,0.756,False,2,False,Dormant
U00161,2024-10-05,2024-10-08,Екатеринбург,iOS,Социальная реклама,СОЦ_09,427.74,Органическая первая поездка,2024-10-22,Эконом,Нет,Карта,0.369,False,3,False,At Risk
U00162,2025-12-25,2025-12-25,Екатеринбург,Android,CRM реактивация,CRM_14,122.01,Реактивация после регистрации,2026-01-24,Эконом,Ride Pass,Карта,0.484,False,1,False,Dormant
U00163,2026-01-16,2026-01-16,Санкт-Петербург,Android,Поиск платный,ПОИ_08,195.1,Промо-первая поездка,2026-01-27,Эконом,Ride Pass,Карта,0.609,False,1,False,Reactivated
U00164,2024-07-20,2024-07-22,Казань,iOS,Поиск платный,ПОИ_08,234.31,Не активирован,,Эконом,Ride Pass,Карта,0.461,False,3,False,Never Activated
U00165,2025-12-23,2025-12-25,Москва,iOS,Реферальная программа,РЕФ_01,280.91,Реферальная первая поездка,2025-12-28,Бизнес,Нет,Карта,0.131,False,1,False,At Risk
U00166,2024-07-20,2024-07-20,Москва,iOS,Поиск платный,ПОИ_12,479.02,Промо-первая поездка,2024-08-07,Эконом,Нет,Карта,0.671,False,4,False,Active
U00167,2025-05-13,2025-05-15,Екатеринбург,Android,Поиск платный,ПОИ_06,238.14,Не активирован,,Эконом,Нет,Карта,0.755,False,3,False,Never Activated
U00168,2024-02-01,2024-02-01,Санкт-Петербург,Android,Органика,ОРГ_03,0.87,Органическая первая поездка,2024-02-15,Эконом,Нет,Карта,0.405,False,2,False,Dormant
U00169,2025-09-07,2025-09-09,Казань,Android,Брендовый трафик,БРЕ_13,71.06,Органическая первая поездка,2025-09-13,Бизнес,Нет,Карта,0.33,False,1,False,Active
U00170,2024-07-27,2024-07-29,Санкт-Петербург,iOS,Брендовый трафик,БРЕ_09,63.02,Промо-первая поездка,2024-08-07,Эконом,Ride Pass,Карта,0.712,False,1,False,Active
U00171,2024-05-14,2024-05-15,Москва,iOS,Поиск платный,ПОИ_14,394.42,Органическая первая поездка,2024-06-11,Эконом,Ride Pass,Карта,0.116,False,1,False,Reactivated
U00172,2026-01-31,2026-02-01,Новосибирск,Web,Социальная реклама,СОЦ_14,207.59,Промо-первая поездка,2026-02-10,Эконом,Нет,Карта,0.777,True,0,False,Active
U00173,2024-05-08,2024-05-10,Новосибирск,Android,Реферальная программа,РЕФ_14,175.97,Реферальная первая поездка,2024-05-16,Эконом,Нет,Карта,0.265,False,0,False,At Risk
U00174,2024-09-24,2024-09-26,Санкт-Петербург,Android,Реферальная программа,РЕФ_12,176.6,Реферальная первая поездка,2024-10-04,Эконом,Нет,Карта,0.009,False,2,False,At Risk
U00175,2024-12-11,2024-12-13,Москва,Android,Поиск платный,ПОИ_06,339.79,Органическая первая поездка,2024-12-22,Эконом,Ride Pass,Карта,0.203,False,4,False,Active
U00176,2024-04-07,2024-04-10,Москва,Web,Социальная реклама,СОЦ_16,462.08,Органическая первая поездка,2024-04-16,Эконом,Нет,Наличные,0.646,False,3,False,Active
U00177,2024-09-10,2024-09-10,Москва,iOS,Органика,ОРГ_09,13.1,Не активирован,,Комфорт,Нет,Карта,0.405,False,0,False,Never Activated
U00178,2024-09-05,2024-09-07,Казань,Android,Социальная реклама,СОЦ_10,326.35,Органическая первая поездка,2024-09-15,Эконом,Ride Pass,Карта,0.0,False,2,False,Active
U00179,2025-02-10,2025-02-13,Москва,iOS,Органика,ОРГ_13,7.34,Органическая первая поездка,2025-02-25,Эконом,Нет,Кошелек,0.424,False,4,False,Active
U00180,2024-08-11,2024-08-13,Санкт-Петербург,iOS,Органика,ОРГ_09,5.07,Органическая первая поездка,2024-08-20,Эконом,Нет,Кошелек,0.0,True,2,False,Active
U00181,2024-06-28,2024-06-29,Новосибирск,Web,CRM реактивация,CRM_07,111.61,Не активирован,,Эконом,Нет,Карта,1.0,False,2,False,Never Activated
U00182,2024-05-30,2024-06-02,Москва,Android,Органика,ОРГ_04,1.51,Органическая первая поездка,2024-06-03,Эконом,Нет,Кошелек,0.511,False,3,False,Reactivated
U00183,2025-01-26,2025-01-28,Москва,Android,Социальная реклама,СОЦ_16,414.68,Промо-первая поездка,2025-02-06,Эконом,Нет,Карта,0.18,False,0,False,Active
U00184,2025-06-29,2025-07-01,Екатеринбург,Android,Социальная реклама,СОЦ_05,210.08,Органическая первая поездка,2025-07-05,Эконом,Ride Pass,Карта,0.591,False,0,False,At Risk
U00185,2024-01-24,2024-01-26,Санкт-Петербург,iOS,Реферальная программа,РЕФ_04,227.86,Реферальная первая поездка,2024-02-02,Эконом,Нет,Карта,0.478,False,1,False,Active
U00186,2025-04-27,2025-04-29,Новосибирск,iOS,Партнерский канал,ПАР_15,178.16,Не активирован,,Эконом,Нет,Карта,0.421,False,1,False,Never Activated
U00187,2024-08-06,2024-08-08,Москва,Android,Брендовый трафик,БРЕ_13,79.79,Органическая первая поездка,2024-08-12,Бизнес,Ride Pass,Кошелек,0.413,False,3,False,New
U00188,2025-08-01,2025-08-02,Санкт-Петербург,iOS,Поиск платный,ПОИ_09,327.93,Промо-первая поездка,2025-08-11,Эконом,Нет,Карта,0.455,False,3,False,Active
U00189,2024-08-16,2024-08-17,Казань,iOS,Поиск платный,ПОИ_11,420.33,Не активирован,,Эконом,Нет,Карта,0.438,False,0,False,Never Activated
U00190,2025-08-15,2025-08-18,Санкт-Петербург,Android,Партнерский канал,ПАР_09,232.1,Промо-первая поездка,2025-08-28,Комфорт,Нет,Карта,0.778,True,0,False,Active
U00191,2025-05-16,2025-05-16,Москва,iOS,Партнерский канал,ПАР_17,205.43,Промо-первая поездка,2025-06-04,Эконом,Нет,Карта,0.551,False,3,False,Active
U00192,2025-05-07,2025-05-10,Москва,Web,Социальная реклама,СОЦ_15,429.13,Промо-первая поездка,2025-05-19,Эконом,Нет,Наличные,0.509,False,3,False,Dormant
U00193,2025-10-14,2025-10-17,Москва,Android,Органика,ОРГ_12,16.28,Органическая первая поездка,2025-10-30,Комфорт,Нет,Карта,0.248,False,0,False,At Risk
U00194,2024-06-21,2024-06-24,Екатеринбург,iOS,Социальная реклама,СОЦ_11,208.44,Органическая первая поездка,2024-07-08,Комфорт,Нет,Карта,0.485,False,0,False,Dormant
U00195,2025-04-25,2025-04-25,Санкт-Петербург,Android,Партнерский канал,ПАР_05,178.46,Не активирован,,Бизнес,Нет,Карта,0.432,False,2,False,Never Activated
U00196,2026-02-01,2026-02-03,Москва,Android,Брендовый трафик,БРЕ_16,53.06,Промо-первая поездка,2026-03-02,Эконом,Нет,Карта,0.652,False,2,False,New
U00197,2025-10-24,2025-10-25,Санкт-Петербург,iOS,Органика,ОРГ_16,30.7,Органическая первая поездка,2025-10-29,Комфорт,Ride Pass,Наличные,0.768,False,4,False,At Risk
U00198,2025-06-22,2025-06-24,Москва,Android,Партнерский канал,ПАР_04,118.85,Не активирован,,Эконом,Нет,Карта,0.596,False,3,False,Never Activated
U00199,2024-09-18,2024-09-20,Екатеринбург,Android,Социальная реклама,СОЦ_04,320.87,Органическая первая поездка,2024-10-04,Эконом,Нет,Наличные,0.377,False,3,False,At Risk
U00200,2025-01-17,2025-01-19,Москва,Android,CRM реактивация,CRM_05,40.22,Реактивация после регистрации,2025-02-09,Эконом,Нет,Карта,0.375,False,1,False,Active
U00201,2024-04-26,2024-04-26,Москва,Android,Органика,ОРГ_10,19.86,Не активирован,,Комфорт,Нет,Карта,0.363,False,0,False,Never Activated
U00202,2025-02-07,2025-02-08,Москва,Android,Социальная реклама,СОЦ_07,341.06,Промо-первая поездка,2025-02-15,Бизнес,Нет,Карта,0.515,False,3,False,Active
U00203,2024-03-17,2024-03-20,Казань,iOS,Поиск платный,ПОИ_06,509.85,Не активирован,,Эконом,Нет,Карта,0.492,False,3,False,Never Activated
U00204,2025-09-16,2025-09-18,Екатеринбург,Web,Социальная реклама,СОЦ_03,398.87,Органическая первая поездка,2025-09-27,Эконом,Нет,Карта,0.401,False,1,False,Active
U00205,2025-12-02,2025-12-05,Москва,iOS,Органика,ОРГ_11,8.58,Органическая первая поездка,2025-12-08,Эконом,Нет,Наличные,0.1,False,3,False,Dormant
U00206,2024-04-03,2024-04-03,Екатеринбург,iOS,Реферальная программа,РЕФ_06,316.0,Реферальная первая поездка,2024-04-07,Эконом,Нет,Карта,0.742,False,1,False,New
U00207,2025-02-26,2025-02-28,Казань,Web,Органика,ОРГ_12,5.61,Не активирован,,Эконом,Нет,Наличные,0.348,False,1,False,Never Activated
U00208,2024-09-08,2024-09-11,Санкт-Петербург,iOS,Органика,ОРГ_03,34.34,Отложенная активация,2024-10-12,Комфорт,Ride Pass,Наличные,0.346,False,4,False,Active
